,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
8143,T031,CULEX PIPIENS,9,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.801498,-87.763416,8
8144,T030,CULEX PIPIENS,47,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.89923,-87.716788,8
8145,T028,CULEX RESTUANS,2,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.986921,-87.689778,8
8146,T028,CULEX PIPIENS/RESTUANS,3,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.986921,-87.689778,8
8147,T028,CULEX PIPIENS,17,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.986921,-87.689778,8
8148,T027,CULEX PIPIENS/RESTUANS,3,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.98480900000001,-87.728492,8
8149,T027,CULEX PIPIENS,2,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.98480900000001,-87.728492,8
8150,T018,CULEX PIPIENS/RESTUANS,4,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,42.010412,-87.66214000000002,8
8151,T017,CULEX PIPIENS/RESTUANS,11,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.960616,-87.777189,8
8152,T013,CULEX PIPIENS/RESTUANS,63,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.923738,-87.785288,8
8153,T013,CULEX PIPIENS,61,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.923738,-87.785288,8
8154,T012,CULEX PIPIENS,15,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.991429,-87.747113,8
8155,T011,CULEX PIPIENS,6,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.944869,-87.832763,8
8156,T009,CULEX PIPIENS/RESTUANS,131,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.99247800000001,-87.862995,8
8157,T009,CULEX PIPIENS/RESTUANS,131,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.98196400000001,-87.812827,8
8158,T009,CULEX PIPIENS,65,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.99247800000001,-87.862995,8
8159,T009,CULEX PIPIENS,65,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.98196400000001,-87.812827,8
8160,T008,CULEX PIPIENS/RESTUANS,41,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,42.008314,-87.77792099999998,8
8161,T008,CULEX PIPIENS,10,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,42.008314,-87.77792099999998,8
8162,T003,CULEX PIPIENS/RESTUANS,30,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.964242,-87.757639,8
8163,T002,CULEX RESTUANS,13,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.95469,-87.800991,8
8164,T002,CULEX PIPIENS/RESTUANS,22,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.95469,-87.800991,8
8165,T002,CULEX PIPIENS,35,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.95469,-87.800991,8
8166,T083,CULEX PIPIENS/RESTUANS,5,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.754292,-87.590773,8
8167,T033,CULEX PIPIENS/RESTUANS,15,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.906638,-87.701431,8
8168,T035,CULEX PIPIENS,2,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.836644,-87.677737,8
8169,T012,CULEX PIPIENS/RESTUANS,3,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.991429,-87.747113,8
8170,T035,CULEX PIPIENS/RESTUANS,6,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.836644,-87.677737,8
8171,T035,CULEX PIPIENS,2,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.763733,-87.742302,8
8172,T080,CULEX PIPIENS/RESTUANS,10,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.754676,-87.612922,8
8173,T079,CULEX PIPIENS/RESTUANS,11,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.766202,-87.562889,8
8174,T077,CULEX PIPIENS/RESTUANS,3,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.778748,-87.586427,8
8175,T074,CULEX PIPIENS/RESTUANS,8,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.822536,-87.66634300000003,8
8176,T074,CULEX PIPIENS,6,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.822536,-87.66634300000003,8
8177,T073,CULEX PIPIENS,9,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.773215,-87.60088,8
8178,T066,CULEX PIPIENS/RESTUANS,51,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.77166,-87.703047,8
8179,T065,CULEX PIPIENS/RESTUANS,7,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.778297,-87.752411,8
8180,T063,CULEX PIPIENS/RESTUANS,6,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.82561,-87.726549,8
8181,T063,CULEX PIPIENS,3,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.82561,-87.726549,8
8182,T062,CULEX PIPIENS/RESTUANS,4,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.800737,-87.71188000000002,8
8183,T054C,CULEX PIPIENS/RESTUANS,1,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.925652,-87.63359,8
8184,T069,CULEX RESTUANS,10,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.768388,-87.678649,8
8185,T054,CULEX RESTUANS,4,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.921965,-87.632085,8
8186,T035,CULEX PIPIENS/RESTUANS,6,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.763733,-87.742302,8
8187,T039,CULEX PIPIENS/RESTUANS,19,1,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.911824,-87.726737,8
8188,T043,CULEX PIPIENS,2,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.857402,-87.694991,8
8189,T043,CULEX RESTUANS,1,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.857402,-87.694991,8
8190,T047,CULEX PIPIENS,1,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.868142,-87.696269,8
8191,T046,CULEX PIPIENS,14,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.891118,-87.65449100000002,8
8192,T048,CULEX PIPIENS/RESTUANS,33,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.867108,-87.654224,8
8193,T049,CULEX PIPIENS,5,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.896282,-87.655232,8
8194,T054,CULEX PIPIENS,1,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.921965,-87.632085,8
8195,T054,CULEX PIPIENS/RESTUANS,7,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.921965,-87.632085,8
8196,T047,CULEX PIPIENS/RESTUANS,7,0,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325,41.868142,-87.696269,8
8197,T145,CULEX PIPIENS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.878114,-87.629798,9
8198,T152,CULEX PIPIENS,12,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.846075,-87.716277,9
8199,T145,CULEX PIPIENS/RESTUANS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.878114,-87.629798,9
8200,T151,CULEX PIPIENS,13,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.916265,-87.800515,9
8201,T151,CULEX PIPIENS/RESTUANS,18,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.916265,-87.800515,9
8202,T152,CULEX PIPIENS/RESTUANS,3,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.846075,-87.716277,9
8203,T159,CULEX PIPIENS/RESTUANS,19,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.732984,-87.649642,9
8204,T158,CULEX PIPIENS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.682587,-87.707973,9
8205,T158,CULEX PIPIENS/RESTUANS,22,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.682587,-87.707973,9
8206,T159,CULEX PIPIENS,49,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.732984,-87.649642,9
8207,T209,CULEX PIPIENS,31,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.740641,-87.546587,9
8208,T138,CULEX PIPIENS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.72646500000001,-87.585413,9
8209,T155,CULEX PIPIENS,7,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.776156,-87.778927,9
8210,T135,CULEX PIPIENS/RESTUANS,4,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.662014,-87.72460799999998,9
8211,T094,CULEX PIPIENS,16,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.720848,-87.666014,9
8212,T128,CULEX RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.704572,-87.56566600000002,9
8213,T128,CULEX PIPIENS/RESTUANS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.704572,-87.56566600000002,9
8214,T128,CULEX PIPIENS,40,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.704572,-87.56566600000002,9
8215,T115,CULEX PIPIENS/RESTUANS,22,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.673408,-87.599862,9
8216,T114,CULEX PIPIENS/RESTUANS,25,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.798697,-87.736812,9
8217,T114,CULEX PIPIENS,64,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.798697,-87.736812,9
8218,T102,CULEX RESTUANS,3,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.750498,-87.605294,9
8219,T102,CULEX PIPIENS/RESTUANS,17,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.750498,-87.605294,9
8220,T102,CULEX PIPIENS,6,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.750498,-87.605294,9
8221,T095,CULEX PIPIENS,6,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.704336,-87.70373599999998,9
8222,T094,CULEX PIPIENS/RESTUANS,15,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.720848,-87.666014,9
8223,T090,CULEX PIPIENS/RESTUANS,14,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.868077,-87.666901,9
8224,T212,CULEX PIPIENS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.680946,-87.535198,9
8225,T135,CULEX PIPIENS,4,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.662014,-87.72460799999998,9
8226,T220,CULEX PIPIENS/RESTUANS,82,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.963976,-87.69181,9
8227,T900,CULEX PIPIENS/RESTUANS,308,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.974689,-87.890615,9
8228,T222,CULEX PIPIENS/RESTUANS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.925198,-87.746381,9
8229,T903,CULEX PIPIENS,20,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.957799,-87.930995,9
8230,T900,CULEX RESTUANS,40,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.974689,-87.890615,9
8231,T083,CULEX PIPIENS/RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.754292,-87.590773,9
8232,T900,CULEX PIPIENS,195,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.974689,-87.890615,9
8233,T900,CULEX ERRATICUS,7,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.974689,-87.890615,9
8234,T236,CULEX PIPIENS/RESTUANS,7,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.994679,-87.770899,9
8235,T236,CULEX PIPIENS,10,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.994679,-87.770899,9
8236,T235,CULEX PIPIENS,37,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.776428,-87.627096,9
8237,T233,CULEX PIPIENS/RESTUANS,15,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,42.009876,-87.807277,9
8238,T233,CULEX PIPIENS,18,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,42.009876,-87.807277,9
8239,T232,CULEX PIPIENS/RESTUANS,9,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.912563,-87.66805500000002,9
8240,T232,CULEX PIPIENS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.912563,-87.66805500000002,9
8241,T231,CULEX PIPIENS/RESTUANS,20,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98728,-87.666066,9
8242,T221,CULEX PIPIENS,12,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.659112,-87.53869300000002,9
8243,T231,CULEX PIPIENS,2,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98728,-87.666066,9
8244,T228,CULEX RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.951866,-87.72505699999998,9
8245,T228,CULEX PIPIENS/RESTUANS,16,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.951866,-87.72505699999998,9
8246,T228,CULEX PIPIENS,16,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.951866,-87.72505699999998,9
8247,T227,CULEX PIPIENS/RESTUANS,11,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.728495,-87.60096300000002,9
8248,T227,CULEX PIPIENS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.728495,-87.60096300000002,9
8249,T226,CULEX RESTUANS,2,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.793818,-87.654234,9
8250,T226,CULEX PIPIENS/RESTUANS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.793818,-87.654234,9
8251,T226,CULEX PIPIENS,15,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.793818,-87.654234,9
8252,T225,CULEX PIPIENS/RESTUANS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.743402,-87.731435,9
8253,T225,CULEX PIPIENS,13,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.743402,-87.731435,9
8254,T224,CULEX PIPIENS/RESTUANS,9,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.94722700000001,-87.67145699999998,9
8255,T224,CULEX PIPIENS,4,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.94722700000001,-87.67145699999998,9
8256,T223,CULEX PIPIENS/RESTUANS,33,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.973845,-87.805059,9
8257,T230,CULEX PIPIENS,6,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.904194,-87.756155,9
8258,T082,CULEX PIPIENS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.803423,-87.642984,9
8259,T089,CULEX RESTUANS,10,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.723195,-87.64997,9
8260,T080,CULEX PIPIENS/RESTUANS,15,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.754676,-87.612922,9
8261,T035,CULEX PIPIENS,31,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.763733,-87.742302,9
8262,T035,CULEX PIPIENS,31,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.836644,-87.677737,9
8263,T033,CULEX PIPIENS/RESTUANS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.906638,-87.701431,9
8264,T033,CULEX PIPIENS,82,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.906638,-87.701431,9
8265,T031,CULEX PIPIENS/RESTUANS,18,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.801498,-87.763416,9
8266,T031,CULEX PIPIENS,41,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.801498,-87.763416,9
8267,T030,CULEX PIPIENS/RESTUANS,24,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.89923,-87.716788,9
8268,T030,CULEX PIPIENS,45,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.89923,-87.716788,9
8269,T027,CULEX PIPIENS/RESTUANS,3,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98480900000001,-87.728492,9
8270,T027,CULEX PIPIENS,19,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98480900000001,-87.728492,9
8271,T018,CULEX PIPIENS/RESTUANS,2,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,42.010412,-87.66214000000002,9
8272,T017,CULEX PIPIENS/RESTUANS,8,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.960616,-87.777189,9
8273,T017,CULEX PIPIENS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.960616,-87.777189,9
8274,T039,CULEX PIPIENS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.911824,-87.726737,9
8275,T013,CULEX PIPIENS/RESTUANS,36,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.923738,-87.785288,9
