,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_exp,Tavg_shift,Heat_exp,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_exp,PrecipTotal_exp,WetBulb_exp,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,WnvPresent
23685,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.94016,-87.794896,9,52286.0736299924,81.0,0.02552140504939627,16.0,94.5,66.5,12.0,2.9999999999999964,15.895423456894367,0.10424406822596564,63.836422359199524,0,1,0,0,0,0,0,0.11253669078057671
23701,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.942114,-87.776385,9,52282.69428740192,81.0,0.02550417686271201,16.0,94.5,66.5,12.0,2.9999999999999964,15.897519196692262,0.10417369842208343,63.83923297612016,0,1,0,0,0,0,0,0.10551628176692307
23709,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.960616,-87.777189,9,52281.00632644454,81.0,0.025495571488823282,16.0,94.5,66.5,12.0,2.9999999999999964,15.898566005904682,0.10413854913539528,63.84063686208352,0,1,0,0,0,0,0,0.10347210320369181
23725,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.704336,-87.70373599999998,9,52277.63381943858,81.0,0.025478378150552136,16.0,94.5,66.5,12.0,2.9999999999999964,15.900657506532918,0.10406832167243622,63.84344179381269,0,1,0,0,0,0,0,0.10973108297880341
23749,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.837085,-87.729384,9,52272.58357894737,81.0,0.02545263157894737,16.0,94.5,66.5,12.0,2.9999999999999964,15.903789473684213,0.10396315789474618,63.847642105263155,0,1,0,0,0,0,0,0.10202853557517154
23781,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.800737,-87.71188000000002,9,52265.865780842636,81.0,0.025418383651501137,16.0,94.5,66.5,12.0,2.9999999999999964,15.90795559666975,0.10382326969978227,63.85322933310908,0,1,0,0,0,0,0,0.10038428529053511
23787,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.778297,-87.752411,9,52264.60820581807,81.0,0.02541197242307045,16.0,94.5,66.5,12.0,2.9999999999999964,15.908735496889188,0.10379708256264596,63.85427526483942,0,0,1,0,0,0,0,0.10541831208132896
23789,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.778297,-87.752411,9,52264.18915510719,81.0,0.02540983606557377,16.0,94.5,66.5,12.0,2.9999999999999964,15.908995376208491,0.1037883564523002,63.854623791509034,0,1,0,0,0,0,0,0.11796560987694922
23797,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.77166,-87.703047,9,52262.513656609815,81.0,0.02540129422640558,16.0,94.5,66.5,12.0,2.9999999999999964,15.910034456677037,0.10375346667788142,63.85601731237921,0,1,0,0,0,0,0,0.10085124167493596
23803,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.759346,-87.745602,9,52261.257771803066,81.0,0.025394891614854646,16.0,94.5,66.5,12.0,2.9999999999999964,15.910813308687615,0.10372731473702833,63.8570618383465,0,0,1,0,0,0,0,0.10534857803252698
23805,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.759346,-87.745602,9,52260.83928421406,81.0,0.02539275812820297,16.0,94.5,66.5,12.0,2.9999999999999964,15.911072838780141,0.10371860035286154,63.85740989666471,0,1,0,0,0,0,0,0.11788867811360161
23819,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.797616,-87.797894,9,52257.911838790926,81.0,0.02537783375314861,16.0,94.5,66.5,12.0,2.9999999999999964,15.91288832913518,0.10365764063812856,63.85984466834593,0,0,1,0,0,0,0,0.11972372200731646
23821,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.797616,-87.797894,9,52257.49391318949,81.0,0.025375703131559055,16.0,94.5,66.5,12.0,2.9999999999999964,15.913147510704393,0.10364893795652012,63.86019225925615,0,1,0,0,0,0,0,0.13371921237087503
23825,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.797616,-87.797894,9,52256.65827247545,81.0,0.02537144296147066,16.0,94.5,66.5,12.0,2.9999999999999964,15.913665743305636,0.10363153697642163,63.86088726601192,0,0,0,0,0,0,0,0.1078780463929788
23826,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.797616,-87.797894,9,52256.449406135886,81.0,0.025370378142443445,16.0,94.5,66.5,12.0,2.9999999999999964,15.913795274268685,0.10362718764427843,63.861060981239774,1,0,0,0,0,0,0,0.10787512163381137
23827,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.781416,-87.77653199999996,9,52256.24055732752,81.0,0.025369313412791673,16.0,94.5,66.5,12.0,2.9999999999999964,15.913924794359575,0.10362283867719582,63.86123468188686,0,0,1,0,0,0,0,0.11368819559862489
23829,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.781416,-87.77653199999996,9,52255.82291229543,81.0,0.02536718422156945,16.0,94.5,66.5,12.0,2.9999999999999964,15.914183801930339,0.1036141418380286,63.86158203944608,0,1,0,0,0,0,0,0.12708000292334712
23833,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.781416,-87.77653199999996,9,52254.98783250818,81.0,0.025362926911135352,16.0,94.5,66.5,12.0,2.9999999999999964,15.914701686666108,0.10359675253839984,63.86227657967609,0,0,0,0,0,0,0,0.10237025047090327
23834,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.781416,-87.77653199999996,9,52254.7791063562,81.0,0.02536186280679673,16.0,94.5,66.5,12.0,2.9999999999999964,15.914831130690162,0.10359240612545507,63.86245017830921,1,0,0,0,0,0,0,0.10236745977730267
23917,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.798697,-87.736812,9,52237.515678568445,81.0,0.02527385232879004,16.0,94.5,66.5,12.0,2.9999999999999964,15.925537252278614,0.10323292081278626,63.87680826156033,0,1,0,0,0,0,0,0.10898355008826625
23923,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.776156,-87.778927,9,52236.27236248119,81.0,0.025267513793679988,16.0,94.5,66.5,12.0,2.9999999999999964,15.926308309647215,0.10320703059689942,63.87784233405785,0,0,1,0,0,0,0,0.11500914990307896
23925,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.776156,-87.778927,9,52235.85806235894,81.0,0.025265401655103242,16.0,94.5,66.5,12.0,2.9999999999999964,15.926565242832064,0.10319840341052504,63.87818690963804,0,1,0,0,0,0,0,0.12853404706534297
23929,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.776156,-87.778927,9,52235.02966987046,81.0,0.02526117843710824,16.0,94.5,66.5,12.0,2.9999999999999964,15.927078980359381,0.10318115336398756,63.87887588800669,0,0,0,0,0,0,0,0.10357520368376204
23930,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.776156,-87.778927,9,52234.82261501819,81.0,0.02526012285320296,16.0,94.5,66.5,12.0,2.9999999999999964,15.927207387906899,0.10317684175338357,63.879048096611086,1,0,0,0,0,0,0,0.10357240651020622
23933,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.82561,-87.726549,9,52234.201554274245,81.0,0.025256956630734517,16.0,94.5,66.5,12.0,2.9999999999999964,15.927592546168633,0.10316390908332172,63.87956463608256,0,1,0,0,0,0,0,0.10194404661772206
24013,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.74785,-87.70271600000002,9,52217.69717664697,81.0,0.02517281585741651,16.0,94.5,66.5,12.0,2.9999999999999964,15.93782793370534,0.1028202298659208,63.89329141334222,0,1,0,0,0,0,0,0.10303990977044004
24075,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.772846,-87.740029,9,52204.981724538964,81.0,0.025107991360691143,16.0,94.5,66.5,12.0,2.9999999999999964,15.945713573683335,0.10255544941021023,63.90386692141552,0,0,1,0,0,0,0,0.1010023829235222
24077,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.772846,-87.740029,9,52204.5726389235,81.0,0.02510590580613008,16.0,94.5,66.5,12.0,2.9999999999999964,15.94596727302932,0.10254693080821588,63.90420716006313,0,1,0,0,0,0,0,0.11309067009835895
24099,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.99247800000001,-87.862995,9,52200.07717842324,81.0,0.02508298755186722,16.0,94.5,66.5,12.0,2.9999999999999964,15.948755186721993,0.1024533195020839,63.90794605809128,0,0,1,0,0,0,0,0.117198172789063
24101,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.99247800000001,-87.862995,9,52199.66890714464,81.0,0.025080906148867314,16.0,94.5,66.5,12.0,2.9999999999999964,15.949008381047216,0.10244481785744844,63.908285619450645,0,1,0,0,0,0,0,0.13094250700112953
24105,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.99247800000001,-87.862995,9,52198.85256782544,81.0,0.025076744378992783,16.0,94.5,66.5,12.0,2.9999999999999964,15.949514643657182,0.1024278188003079,63.90896457313532,0,0,0,0,0,0,0,0.1055728086576374
24106,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.99247800000001,-87.862995,9,52198.64852532459,81.0,0.025075704152320903,16.0,94.5,66.5,12.0,2.9999999999999964,15.949641183058862,0.10242356991746056,63.90913427635128,1,0,0,0,0,0,0,0.10557000527646423
24107,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52198.444499751124,81.0,0.025074664011946243,16.0,94.5,66.5,12.0,2.9999999999999964,15.949767711962831,0.10241932138710062,63.90930396548863,0,0,1,0,0,0,0,0.13095319170537983
24108,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52198.24049110291,81.0,0.02507362395785806,16.0,94.5,66.5,12.0,2.9999999999999964,15.9498942303704,0.1024150732091842,63.90947364054917,0,0,1,0,0,0,0,0.13094981360455024
24109,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52198.03649937785,81.0,0.025072583990045624,16.0,94.5,66.5,12.0,2.9999999999999964,15.950020738282866,0.10241082538366744,63.90964330153464,0,0,1,0,0,0,0,0.13094643585794757
24110,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52197.832524573845,81.0,0.0250715441084982,16.0,94.5,66.5,12.0,2.9999999999999964,15.950147235701547,0.10240657791050647,63.90981294844677,0,0,1,0,0,0,0,0.13094305846551704
24111,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52197.62856668879,81.0,0.025070504313205042,16.0,94.5,66.5,12.0,2.9999999999999964,15.950273722627735,0.1024023307896575,63.909982581287316,0,0,1,0,0,0,0,0.13093968142720494
24112,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52197.42462572057,81.0,0.02506946460415544,16.0,94.5,66.5,12.0,2.9999999999999964,15.950400199062749,0.10239808402107667,63.91015220005806,0,0,1,0,0,0,0,0.13093630474295684
24117,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52196.405174558415,81.0,0.02506426735218509,16.0,94.5,66.5,12.0,2.9999999999999964,15.951032423915748,0.102376855460661,63.91100008292562,0,1,0,0,0,0,0,0.14601418083104334
24118,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52196.20133504706,81.0,0.02506322816037149,16.0,94.5,66.5,12.0,2.9999999999999964,15.951158837431073,0.10237261080476892,63.91116961731415,0,1,0,0,0,0,0,0.14601048255745278
24119,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52195.99751243781,81.0,0.025062189054726368,16.0,94.5,66.5,12.0,2.9999999999999964,15.951285240464346,0.1023683665008384,63.91133913764511,0,1,0,0,0,0,0,0.14600678466816436
24120,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52195.793706728575,81.0,0.025061150035239003,16.0,94.5,66.5,12.0,2.9999999999999964,15.951411633016873,0.10236412254882556,63.91150864392024,0,1,0,0,0,0,0,0.1460030871631198
24124,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52194.978652849735,81.0,0.02505699481865285,16.0,94.5,66.5,12.0,2.9999999999999964,15.951917098445596,0.10234715025907656,63.91218652849741,0,0,0,0,0,0,0,0.11811204023306551
24125,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.974689,-87.890615,9,52194.774931609056,81.0,0.025055956229793584,16.0,94.5,66.5,12.0,2.9999999999999964,15.952043438613947,0.1023429080659961,63.912355964519605,1,0,0,0,0,0,0,0.11810895272207754
24126,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52194.57122725577,81.0,0.02505491772702781,16.0,94.5,66.5,12.0,2.9999999999999964,15.952169768309364,0.1023386662245709,63.912525386496455,0,0,1,0,0,0,0,0.1519100554492482
24127,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52194.3675397878,81.0,0.025053879310344827,16.0,94.5,66.5,12.0,2.9999999999999964,15.952296087533155,0.1023344247347572,63.91269479442971,0,0,0,1,0,0,0,0.11547512238682715
24128,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52194.163869203025,81.0,0.025052840979733933,16.0,94.5,66.5,12.0,2.9999999999999964,15.952422396286625,0.10233018359651133,63.912864188321116,0,1,0,0,0,0,0,0.16894616881833957
24131,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52193.552958727,81.0,0.025049726504226752,16.0,94.5,66.5,12.0,2.9999999999999964,15.952801259738107,0.1023174622907435,63.91337228576165,0,0,0,0,0,1,0,0.10399185094833643
24132,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52193.34935565409,81.0,0.02504868851779721,16.0,94.5,66.5,12.0,2.9999999999999964,15.952927526623295,0.10231322255833182,63.91354162350309,0,0,0,0,0,0,0,0.13737734145417074
24133,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.957799,-87.930995,9,52193.145769453884,81.0,0.025047650617386258,16.0,94.5,66.5,12.0,2.9999999999999964,15.953053783044668,0.1023089831772695,63.913710947211406,1,0,0,0,0,0,0,0.1373738311142614
24219,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.973845,-87.805059,9,52175.70024772914,81.0,0.024958711808422792,16.0,94.5,66.5,12.0,2.9999999999999964,15.963872832369942,0.10194570602808513,63.92822047894303,0,1,0,0,0,0,0,0.11027341511526648
24225,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.743402,-87.731435,9,52174.48774044415,81.0,0.02495253033930488,16.0,94.5,66.5,12.0,2.9999999999999964,15.96462478329068,0.10192045735987047,63.92922892759846,0,0,1,0,0,0,0,0.10123802580725105
24227,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.743402,-87.731435,9,52174.08370480437,81.0,0.02495047052996533,16.0,94.5,66.5,12.0,2.9999999999999964,15.964875350833745,0.10191204391613927,63.929564966154864,0,1,0,0,0,0,0,0.11335103338348343
24267,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.904194,-87.756155,9,52166.01697708917,81.0,0.02490934564034944,16.0,94.5,66.5,12.0,2.9999999999999964,15.969878028679744,0.10174406626010474,63.936274105818356,0,1,0,0,0,0,0,0.10160130799955039
24281,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.763733,-87.742302,9,52163.199901161344,81.0,0.02489498393872004,16.0,94.5,66.5,12.0,2.9999999999999964,15.971625072069845,0.10168540482662967,63.93861708261264,0,0,1,0,0,0,0,0.10233010236489033
24283,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.763733,-87.742302,9,52162.79772689837,81.0,0.024892933618843684,16.0,94.5,66.5,12.0,2.9999999999999964,15.971874485257782,0.10167703014331338,63.938951573052215,0,1,0,0,0,0,0,0.11455714827828782
24307,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.965571,-87.78197800000002,9,52157.97679776205,81.0,0.02486835609675827,16.0,94.5,66.5,12.0,2.9999999999999964,15.974864242224786,0.10157664143492767,63.942961165048544,0,1,0,0,0,0,0,0.10286263525906866
24315,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.951878,-87.789234,9,52156.37193617371,81.0,0.02486017437078467,16.0,94.5,66.5,12.0,2.9999999999999964,15.975859516367825,0.10154322256951068,63.94429593683172,0,1,0,0,0,0,0,0.10710005624895133
24323,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,42.009876,-87.807277,9,52154.768130241726,81.0,0.02485199802664036,16.0,94.5,66.5,12.0,2.9999999999999964,15.976854135832925,0.10150982568657384,63.945629830619964,0,1,0,0,0,0,0,0.10615584488476482
24355,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.738903,-87.69544300000004,9,52148.36344227295,81.0,0.02481934636229266,16.0,94.5,66.5,12.0,2.9999999999999964,15.980826079816062,0.10137645754640423,63.950956643126965,0,1,0,0,0,0,0,0.10071778673381601
24363,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.753391,-87.707394,9,52146.76489903137,81.0,0.02481119684780824,16.0,94.5,66.5,12.0,2.9999999999999964,15.981817435560664,0.1013431702511994,63.95228615990806,0,1,0,0,0,0,0,0.10302131591380838
24369,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.777689,-87.749149,9,52145.56668034469,81.0,0.02480508822322528,16.0,94.5,66.5,12.0,2.9999999999999964,15.982560525235947,0.10131821912188026,63.95328272466146,0,0,1,0,0,0,0,0.10274157793025264
24371,47280,94.5,66.5,81.0,3.0,19.0,4.45,1826,518,0.0,12,53.45788043478261,68.0,16.0,0.0,29.335,41.777689,-87.749149,9,52145.1674052191,81.0,0.024803052683407188,16.0,94.5,66.5,12.0,2.9999999999999964,15.982808140489087,0.10130990480880607,63.9536148038733,0,1,0,0,0,0,0,0.11501153325481371
24393,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.95469,-87.800991,9,52140.772321062555,81.0,0.02478068377469869,16.0,94.5,66.5,12.0,2.9999999999999964,15.984791342133311,0.10121894728212766,63.957120603427065,0,0,1,0,0,0,0,0.10464390770517669
24395,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.95469,-87.800991,9,52140.35907525824,81.0,0.024778652238071814,16.0,94.5,66.5,12.0,2.9999999999999964,15.983562879160518,0.1012114690933031,63.95716510903427,0,1,0,0,0,0,0,0.11712422631679714
24409,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.974089,-87.824812,9,52137.46825071691,72.5,0.024764440802949608,7.5,77.0,67.0,4.0,2.9999999999999964,15.97496927488734,0.10115915608358153,63.957476444080285,0,0,1,0,0,0,0,0.10515798731598805
24411,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.974089,-87.824812,9,52137.05554645257,72.5,0.024762411928559724,7.5,77.0,67.0,4.0,2.9999999999999964,15.97374242175979,0.1011516876945857,63.9575208913649,0,1,0,0,0,0,0,0.11769154927787456
25336,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.974689,-87.890615,9,51953.16335793504,72.5,0.02385838891739353,7.5,77.0,67.0,4.0,10.499999999999996,15.427082922208625,0.0978239333780806,63.97732565023483,0,1,0,0,0,0,0,0.10651513332867718
25342,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.957799,-87.930995,9,51952.014362940456,72.5,0.023852740401688832,7.5,77.0,67.0,4.0,10.499999999999996,15.423667284851833,0.0978031409067762,63.977449394310064,0,0,1,0,0,0,0,0.11106788490257709
25344,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.957799,-87.930995,9,51951.6314855001,72.5,0.0238508581574275,7.5,77.0,67.0,4.0,10.499999999999996,15.422529098441505,0.09779621227068178,63.97749062931546,0,1,0,0,0,0,0,0.12420754499134944
25348,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.957799,-87.930995,9,51950.865911870285,72.5,0.023847094559943192,7.5,77.0,67.0,4.0,10.499999999999996,15.420253264428576,0.09778235827845004,63.97757307980591,0,0,0,0,0,0,0,0.10001427853287796
25349,47100,77.0,67.0,72.5,10.5,1.0,11.25,1824,519,0.0,4,53.45788043478261,64.5,7.5,0.01,29.325,41.957799,-87.930995,9,51950.674556213016,72.5,0.023846153846153847,7.5,77.0,67.0,4.0,10.499999999999996,15.419684418145955,0.09777889546352783,63.97759368836292,1,0,0,0,0,0,0,0.10001702859602442
43661,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.362237185655,77.5,0.4918350052677386,12.5,84.0,70.5,3.0,2.849999999999997,18.635140396683614,0.13239281297242195,63.74238468233246,0,1,0,0,0,0,0,0.10080275890926794
43662,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.39859835558,77.5,0.4918237409248105,12.5,84.0,70.5,3.0,2.849999999999997,18.635251815037908,0.13238989533476594,63.74252799853423,0,1,0,0,0,0,0,0.10080297077573955
43663,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.43495786002,77.5,0.4918124770978381,12.5,84.0,70.5,3.0,2.849999999999997,18.63536322828875,0.13238697783075046,63.7426713081715,0,1,0,0,0,0,0,0.10080318263290236
43664,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.47131569907,77.5,0.4918012137867858,12.5,84.0,70.5,3.0,2.849999999999997,18.635474636436502,0.13238406046036613,63.742814611244704,0,1,0,0,0,0,0,0.1008033944807564
43665,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.50767187285,77.5,0.4917899509916182,12.5,84.0,70.5,3.0,2.849999999999997,18.63558603948152,0.1323811432236039,63.74295790775432,0,1,0,0,0,0,0,0.10080360631930273
43666,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.974689,-87.890615,7,51812.544026381474,77.5,0.4917786887122999,12.5,84.0,70.5,3.0,2.849999999999997,18.635697437424138,0.13237822612045452,63.743101197700774,0,1,0,0,0,0,0,0.10080381814854181
43674,53400,84.0,70.5,77.5,2.85,23.5,4.9,1923,433,0.0,3,53.45788043478261,70.0,12.5,0.005,29.205,41.957799,-87.930995,7,51812.834802518606,77.5,0.4916886090440756,12.5,84.0,70.5,3.0,2.849999999999997,18.636588437321123,0.13235489410422185,63.74424728105323,0,0,1,0,0,0,0,0.10512567846483811
